Any,Nom,Personalitat o Entitat,Sexe,Descripció,A títol pòstum,Decret,URL
2010,Esbart Català de Dansaires,Entitat,No aplica,dedicació en pro de la dansa tradicional catalana,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Federació de Grups Amateurs de Teatre de Catalunya,Entitat,No aplica,iniciatives que procuren l'enriquiment de la valuosa presència del teatre no professional,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Memorial Democràtic dels Treballadors i Treballadores de Seat,Entitat,No aplica,reivindicació del patrimoni industrial i obrer de Catalunya i el suport a la memòria democràtica,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Orde de la Mercè. Província de Catalunya-Aragó,Entitat,No aplica,institució catòlica que ofereix ajuda a totes les persones privades de llibertat i als seus familiars,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Societat Coral La Badalonense,Entitat,No aplica,aportació al cant coral,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Unió Catalana d'Hospitals. Associació d'Entitats Sanitàries i Socials,Entitat,No aplica,reconeixement a la seva tasca en els camps de la salut i l'atenció a la dependència,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Associació del Via Crucis Vivent,Entitat,No aplica,per la seva cura de la preservació i enriquiment d'una manifestació religiosa que se celebra a Sant Hilari Sacalm fa més de dos segles,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Escola Valenciana - Federació d'Associacions per la Llengua,Entitat,No aplica,normalització del català en tots els àmbits d'ús,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2010,Llotja de Reus,Entitat,No aplica,commemoració del setè centenari de la institució i del seu paper històric en el potencial exportador de la ciutat,no,"DECRET 52/2010, de 13 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=521067&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Adriana Casademont i Ruhí,Personalitat,Dona,empresària,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Ana María Matute Ausejo,Personalitat,Dona,escriptora,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Cristóbal Colón Palasí,Personalitat,Home,psicòleg i empresari,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Eliana Thibaut i Comalada,Personalitat,Dona,divulgadora de la història de la nostra cuina,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Enric Frigola Viñas,Personalitat,Home,periodista,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Feliu Matamala Teixidor,Personalitat,Home,projectista industrial i activista cultural,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Isabel Arqué Gironès,Personalitat,Dona,pedagoga,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Isak Andic Ermay,Personalitat,Home,empresari,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Jaume Canyameres i Cortàzar,Personalitat,Home,economista i promotor cultural,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Joan Coscubiela i Conesa,Personalitat,Home,advocat laboralista,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Joan Sabater i Tobella,Personalitat,Home,farmacèutic,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Josep Colomer i Maronas,Personalitat,Home,empresari i promotor cultural,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Josep Maria Pujol i Gorné,Personalitat,Home,arquitecte tècnic i empresari,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Josep Tarragó Colominas,Personalitat,Home,veterinari,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,José María Murià Rouret,Personalitat,Home,historiador mexicà,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Juana Martín Martín,Personalitat,Dona,treballadora social,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Lluís Barraquer i Bordas,Personalitat,Home,metge neuròleg,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Manuel Pousa Engroñat (pare Manel),Personalitat,Home,sacerdot i activista,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Manuel de Solà-Morales i Rubió,Personalitat,Home,arquitecte i urbanista,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Maria Assumpció Català i Poch,Personalitat,Dona,matemàtica,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Maria Teresa Giménez i Morell,Personalitat,Dona,directora de cant coral i pedagoga musical,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Myrtha Beatriz Casanova Mederos,Personalitat,Dona,"filòloga, docent i empresària",no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Neus Sanmartí Puig,Personalitat,Dona,doctora en ciències químiques i professora emèrita de didàctica de les ciències,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Santiago Dexeus Trias de Bes,Personalitat,Home,metge,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Suk Man Yu,Personalitat,Home,directiu,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Teresa Roca i Formosa,Personalitat,Dona,promotora cultural i social,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Josep Manuel Corrales i Recasens,Personalitat,Home,pèrit mercantil i empresari,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Antic Gremi de Traginers d'Igualada,Entitat,No aplica,organitzadors de la festa dels Tres Tombs des de l'any 1822,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Caixa d'Estalvis de Sabadell,Entitat,No aplica,commemoració del seu cent-cinquantè aniversari,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Casino de Vic,Entitat,No aplica,pel seu paper en la cohesió social de Vic i de la comarca,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Esbart Manresà de Dansaires,Entitat,No aplica,"pre la preservació, recerca i formació de les danses que integren el patrimoni tradicional",no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Fils et Filles de Républicains Espagnols et Enfants de l'Exode,Entitat,No aplica,per la seva contribució a la memòria històrica,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Fundació Ajuda i Esperança,Entitat,No aplica,programació i manteniment del Telèfon de l'Esperança de Barcelona,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Fundació Alfonso Comín,Entitat,No aplica,manteniment del llegat del reconegut polític i pensador,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Fundació Carl Faust,Entitat,No aplica,manteniment del Jardí Botànic Marimurtra a Blanes.,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Fundació Catalana Síndrome de Down,Entitat,No aplica,millora de la qualitat de vida de les persones amb aquest síndrome i altres discapacitats intel·lectuals,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Gremi de Flequers de Barcelona,Entitat,No aplica,corporació professional de les més antigues de Catalunya,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Museu Geològic del Seminari de Barcelona,Entitat,No aplica,en reconeixement a la valuosa tasca científica,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Premi Iluro de Monografia Històrica,Entitat,No aplica,premi per estimular els estudis d'investigació històrica sobre Mataró i la comarca,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Cos consular a Barcelona,Entitat,No aplica,reconeixement a la representació col·lectiva dels estats acreditats diplomàticament a Barcelona,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Fundació Joan Miró,Entitat,No aplica,estudi i difusió de l'obra del pintor,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2009,Unió Esportiva Sant Andreu,Entitat,No aplica,per la seva aportació al futbol i l'esport catalans,no,"DECRET 57/2009, de 7 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=514347&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Anna Maleras Colomé,Personalitat,Dona,"ballarina, professora de dansa i coreògrafa",no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Anna Tarrés i Campà,Personalitat,Dona,entrenadora de natació sincronitzada,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Antoni Lloret i Orriols,Personalitat,Home,físic,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Empar Pineda i Erdozia,Personalitat,Dona,dirigent feminista,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Enrique Piquet Miquel,Personalitat,Home,directiu i exjugador del bàsquet català,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Eulàlia Lledó i Cunill,Personalitat,Dona,filòloga,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Francesc Codina i Castillo,Personalitat,Home,polític i expresident del Consell de l'Audiovisual de Catalunya,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Francina Boris Codina,Personalitat,Dona,locutora de ràdio,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jacinto Ros Hombravella,Personalitat,Home,economista,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jaume Arenas i Mauri,Personalitat,Home,jutge de pau,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jaume Cela i Ollé,Personalitat,Home,mestre i escriptor,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jaume Sobrequés i Callicó,Personalitat,Home,historiador i polític,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Joaquima Júdez i Fageda,Personalitat,Dona,pediatra i psiquiatra infantil,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jordi Dauder Guardiola,Personalitat,Home,actor,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jordi Peix i Massip,Personalitat,Home,activista agrari,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Josep Cassú Serra,Personalitat,Home,músic i compositor de sardanes,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,José María Massons Esplugas,Personalitat,Home,metge,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Josep María Socías Humbert,Personalitat,Home,advocat i polític,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Mercè Sala i Schnorkowski,Personalitat,Dona,economista,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Montserrat Estil·les Torrente,Personalitat,Dona,terapeuta del llenguatge i especialista en l'estudi i tractament de la dislèxia,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Nolasc Acarín Tusell,Personalitat,Home,"metge, especialista en neurologia i psiquiatria",no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Ricard Fornesa i Ribó,Personalitat,Home,advocat i intendent mercantil,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Rosa Serra Puigvert,Personalitat,Dona,escultora,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Jordi Lozano González (Jordi Petit),Personalitat,Home,activista pels drets LGBT,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2008,Associació Pro-memòria als Immolats per la Llibertat a Catalunya,Entitat,No aplica,manteniment del record dels republicans executats pel franquisme,no,"DECRET 85/2008, de 15 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=491457&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
